oldcode,state,povrate60,mort_age59_related_postHS,mort_age59_injury_postHS,mort_age59_all_postHS,mort_age25plus_related_postHS,mort_age25plus_injuries_postHS,mort_age59_related_preHS,mort_wh_age59_related_postHS,mort_bl_age59_related_postHS,census1960_pop,census1960_pctsch1417,census1960_pctsch534,census1960_pctsch25plus,census1960_pop1417,census1960_pop534,census1960_pop25plus,census1960_pcturban,census1960_pctblack,census1990_pop,census1990_pop1824,census1990_pop2534,census1990_pop3554,census1990_pop55plus,census1990_pcturban,census1990_pctblack,census1990_percapinc
45004,45,18.74643,0,23.93375,47.8675,127.7319,144.3205,6.611133,0,0,21063,96.1,0.6217986,38.5,1862,10230,10550,46.2,0.4,20228,0.0833993,0.1372849,0.2213763,0.2121811,0,0.00276844,10225
45007,45,28.19004,0,17.84652,29.7442,118.6033,126.5102,0,0,,7018,94.2,0.6290366,43.9,622,3685,3197,0,0,12645,0.070779,0.1379992,0.215342,0.1466983,0,0.00118624,8197
45008,45,32.06416,0,16.02564,16.02564,94.98833,113.573,0,0,0,5740,97.9,0.6300148,44.8,488,2692,2725,0,0,10332,0.0650406,0.1401471,0.2252226,0.1393728,0,0.001064654,9257
45009,45,31.29792,0,26.50411,26.50411,108.9376,142.0925,0,0,,3667,97.4,0.6336135,51.3,301,1785,1708,0,0,3980,0.0643216,0.1251256,0.2130653,0.2409548,0,0,8248
45011,45,18.72091,5.449591,16.34877,38.14714,98.86063,84.03154,23.00437,5.6164,0,10746,97.9,0.675657,61.2,773,5784,4933,69.9,0,20789,0.1545529,0.1310789,0.1971716,0.1628265,0,0.001924095,8539
45012,45,36.79185,0,0,49.55401,157.874,108.5384,0,0,0,4713,94.8,0.6416627,47.7,379,2093,2384,55.8,0,5817,0.0641224,0.1225718,0.2200447,0.2131683,0,0,8332
45013,45,19.7894,0,0,0,143.3884,147.8693,0,0,,2754,95.1,0.5908397,53,217,1310,1264,0,0.1,5169,0.0630683,0.1156897,0.2271232,0.2249952,0,0.00193461,8721
45014,45,36.49277,0,19.05851,38.11702,177.5339,131.133,0,0,,7973,100,0.7515873,53.9,751,3780,3818,0,0,11333,0.0581488,0.1308568,0.1945646,0.1879467,0,0,8574
45016,45,37.14103,0,0,0,161.7318,174.1727,0,0,,1567,0,0.7223021,55.5,139,695,707,0,0,1277,0.0595145,0.0759593,0.2216132,0.311668,0,0,8160
45017,45,33.18052,0,45.20796,45.20796,116.2903,96.90862,0,0,,1745,0,0.5432873,54,160,797,829,0,0,1725,0.0486957,0.1356522,0.2081159,0.177971,0,0,8610
45019,45,34.22294,0,29.46202,53.03164,124.8943,171.0091,24.78315,0,0,8730,78.9,0.4474002,40.1,581,4962,3589,0,0.2,12621,0.0879487,0.1447587,0.2098883,0.13533,0,0.002060059,5907
45020,45,35.07348,6.614632,26.45853,59.53168,165.2471,139.7211,0,6.727664,0,11265,97.9,0.7137607,47.7,957,4898,5931,0,0,16259,0.1257765,0.1043115,0.1909712,0.1976136,0,0.000369026,7585
45021,45,23.88838,0,26.17972,32.72466,147.2031,100.7179,0,0,,10960,94.4,0.6458912,53.7,899,5038,5358,41.8,0,15431,0.0633141,0.1183332,0.2089949,0.2150217,0,0,8615
45022,45,19.94604,0,41.67101,72.92426,101.3384,101.3384,24.15459,0,0,5567,68.4,0.4493764,56.1,495,2726,2828,0,0.1,15518,0.0777162,0.1910684,0.2843794,0.1113546,0,0,16739
45023,45,15.4812,0,9.922604,19.84521,100.9037,97.93593,21.72968,0,0,18244,93.8,0.505707,50.2,1203,9462,8166,51.1,1.2,26601,0.0900342,0.146987,0.2343521,0.1644299,0,0.008383144,10568
45024,45,23.86573,3.99904,23.99424,43.98944,84.97026,182.936,0,4.506738,0,11995,90.2,0.5676734,47.5,892,6125,5190,31.6,0,22211,0.0709108,0.1530773,0.2154788,0.1458737,0,0.000630318,8379
45025,45,16.67482,1.382119,10.13554,24.87814,92.76634,68.62475,8.676682,1.410902,0,107433,91.2,0.6555411,56.8,7798,59293,46150,84.3,0,263590,0.1870708,0.1505217,0.1643499,0.1192799,0.83675405,0.000952236,9051
45026,45,22.28505,0,32.86591,43.82121,118.2801,95.0879,0,0,,5137,94.7,0.58694,55.5,474,2634,2565,55.3,0,10089,0.0805828,0.1364853,0.235504,0.1610665,0,0.000594707,10722
45027,45,29.14634,3.738457,14.95383,18.69229,108.0094,104.0384,11.92179,3.797949,0,10707,93.3,0.6924435,50.2,856,5095,4838,49.9,0,48560,0.100453,0.1183072,0.1757002,0.2428954,0,0.002656507,9450
45028,45,35.71819,0,0,49.65243,120.1479,101.6636,0,0,0,1835,0,0.6552133,48.1,163,844,833,0,0.1,2177,0.052825,0.1286174,0.2090032,0.2305926,0,0,7692
46001,46,30.64315,0,28.3665,48.62828,108.9794,76.96286,0,0,0,19883,82.1,0.5956433,40.2,1518,9870,10080,18.4,0.1,32953,0.1347677,0.1603799,0.2652566,0.1774649,0,0.004157436,12717
46002,46,19.68469,0,18.4291,36.85821,136.5197,78.88857,0,0,0,25434,86.5,0.5523827,41,1600,10891,14328,32,0.1,35845,0.0951876,0.1562282,0.2579439,0.2400893,0,0.004017297,13543
46003,46,27.04745,0,18.17521,27.26281,166.0963,88.37576,0,0,0,22519,89.2,0.5560985,39.8,1518,10027,12861,29.9,0.1,27846,0.0978956,0.1501832,0.259391,0.2176255,0,0.002657473,11425
46004,46,20.18015,2.134244,19.20819,32.01366,93.42305,61.4418,6.03646,2.162957,0,73853,88.2,0.57326,47.3,4307,37285,36821,69.3,0.3,131761,0.1616639,0.193593,0.2609725,0.1478055,0.659322561,0.007953795,16096
46005,46,23.93454,0,37.59399,75.18797,144.1924,105.5694,0,0,0,5955,89.9,0.5478572,31.5,439,2800,3317,0,0.1,6405,0.0630757,0.1542545,0.2657299,0.2490242,0,0.00234192,9854
46006,46,30.62358,3.003905,30.03905,42.05467,149.8487,79.24692,4.975124,3.043121,0,29959,84.7,0.5273417,32.4,2113,13441,15814,29.9,0.1,39980,0.0861431,0.1816158,0.2531766,0.184092,0,0.000625313,11678
46007,46,36.82421,0,26.1233,26.1233,135.3758,67.68792,57.47126,0,0,2945,0,0.4900662,31.4,215,1208,1698,0,0,5318,0.0772847,0.1709289,0.2830011,0.2057164,0,0.002256487,13940
46008,46,32.8176,6.868132,27.47253,34.34066,112.7078,65.41078,0,6.920415,0,10941,82,0.5460526,41.9,854,5016,5958,0,0,19735,0.1213073,0.1755764,0.2634913,0.1834304,0,0.001570813,12519
46009,46,28.51904,0,15.57471,20.76628,119.9385,96.39228,10.004,0,0,15846,87.9,0.5574859,43.5,1150,7080,8751,0,0.1,26149,0.0893724,0.166775,0.2664347,0.1999694,0,0.001491453,11898
46010,46,30.1842,4.745634,33.21944,56.94761,140.3769,84.50547,6.993985,4.760091,0,20053,86.4,0.5603812,32.8,1504,9233,10705,24.9,0,24053,0.0811541,0.145512,0.2644576,0.2232985,0,0.00137197,10458
46011,46,23.36523,2.094153,14.65907,50.25967,116.344,80.81706,14.52116,2.105839,0,46937,85.6,0.567577,44.3,3142,20103,26780,39.2,0.1,62142,0.1066107,0.1635931,0.2637508,0.2247916,0,0.001931061,12780
46012,46,19.82007,4.526833,20.37075,38.47808,131.5681,83.14375,4.02771,4.56496,0,43111,88.3,0.5642496,43.6,2651,19004,24174,51.7,0.1,54928,0.0970725,0.1601915,0.2805309,0.2074534,0,0.004879115,13547
46013,46,19.53598,0,13.36854,26.73707,137.4579,85.13254,0,0,0,29926,91,0.5635324,47,1890,12592,17610,44.1,0.1,41588,0.0824036,0.1683178,0.2809945,0.2116957,0,0.003270174,13134
46014,46,18.90414,0,24.94388,34.92143,126.3191,84.91282,3.849115,0,0,42410,90.3,0.5550565,48.2,3030,18254,24253,29.2,0.1,54055,0.0689483,0.1638331,0.2800851,0.2379243,0,0.002071964,14262
47001,47,54.03124,0,12.63796,29.48858,154.6428,117.7556,11.11852,0,0,31109,75.9,0.4826501,26.7,2010,12709,18179,0,38.6,31703,0.0802448,0.144939,0.2419645,0.2957764,0,0.344478441,10506
47002,47,33.85589,1.943786,3.887571,19.43786,90.92154,99.45245,0,2.336831,0,31102,77.5,0.5361077,39.7,1814,15523,16123,0,14.7,68040,0.1582305,0.1837889,0.2640947,0.1708995,0.400573192,0.100749559,17448
47003,47,36.29948,0,5.363081,26.8154,124.3617,94.48709,0,0,0,12456,75.9,0.4787684,25.3,966,5911,6428,0,3.9,13176,0.0876594,0.1391166,0.2916667,0.2421069,0,0.026639344,11606
47004,47,56.71544,0,13.89275,41.67825,129.588,131.4937,0,0,0,7719,79.7,0.5286168,22.3,657,3774,3889,0,51.1,8787,0.0778423,0.166496,0.2663025,0.2259019,0,0.318880164,11605
47005,47,33.1461,13.1337,17.5116,56.9127,96.19904,99.51624,7.514277,17.69494,0,23293,60.7,0.4171837,23.9,1751,11604,11943,9.3,22.7,28578,0.1126391,0.1562391,0.2889635,0.2107215,0.428301491,0.201518651,11185
47006,47,42.03419,0,0,0,135.222,101.7512,74.57121,0,0,9220,81.6,0.4942049,26.3,727,4314,4945,0,25.4,12298,0.0829403,0.1538462,0.2642706,0.2467068,0,0.229224264,10795
47008,47,30.09909,3.369783,13.47913,25.27337,117.8319,93.54754,0,3.590406,0,37710,78.4,0.4669132,31.6,2716,17847,20360,0,4.4,54677,0.088465,0.1697423,0.2881833,0.2089178,0,0.037950144,12751
47009,47,40.57999,0,0,0,118.9511,102.7305,184.7746,0,0,5403,83.7,0.4718633,28.4,395,2399,3039,0,9.3,4799,0.0952282,0.1448218,0.2769327,0.2773494,0,0.052302563,11369
47010,47,36.87615,3.167966,6.335931,25.34373,139.1815,114.71,0,3.730508,0,31488,81.9,0.4896696,24.5,2233,14375,16896,19.1,19.3,51729,0.0088538,0.0177463,0.0241451,0.042104,0.110808251,0.095362369,13925.21004
47011,47,56.89655,0,20.79434,20.79434,108.1835,91.35493,0,0,0,6026,68.4,0.4614311,22.5,496,2865,3329,0,3.3,6514,0.0896531,0.1673319,0.2896838,0.2359533,0,0.032698803,9765
47012,47,34.89237,5.338743,10.67749,21.35497,102.5025,86.31793,0,5.644934,0,16833,84.7,0.5016364,28.2,1259,7944,9037,0,9.1,24992,0.0828665,0.1526088,0.3044574,0.2276729,0.002600832,0.041413252,13810
47013,47,60.24159,0,14.75906,29.51812,142.3743,155.6898,0,0,0,17596,78.3,0.561059,21.1,1552,9065,8566,0,58.7,15987,0.1249765,0.145243,0.2482642,0.2451367,0,0.583724276,8872
47014,47,59.08647,10.28727,5.143636,25.71818,82.59991,127.0396,0,10.31726,0,37242,60.4,0.4671355,11.6,3515,21330,14744,0,0,31333,0.1038203,0.1722146,0.2796094,0.1694699,0,0.001946829,9621
47015,47,64.33299,0,19.26411,28.89617,119.3102,142.8948,13.93534,0,0,10750,75.5,0.5260386,22.6,908,5127,5547,0,44.5,12873,0.0840519,0.1784355,0.2631865,0.2382506,0,0.409150936,9165
47016,47,31.46319,2.929201,19.03981,32.22121,94.30946,97.48621,0,1.895591,6.609822,33260,79,0.4594725,28.9,2292,16532,17125,17.2,21.1,47572,0.1026024,0.1678298,0.2754562,0.2078744,0.296813252,0.144223493,12061
47017,47,45.82255,6.039012,42.27308,60.39012,102.5641,139.6011,0,0,12.58178,13024,82.2,0.4992826,23.8,1054,6273,6441,0,15.8,19217,0.0936671,0.1739606,0.2618515,0.2068481,0,0.378414945,11837
47018,47,47.09932,0,9.163803,36.65521,115.0298,98.2779,0,0,0,22809,82.6,0.4980104,15,1897,11309,12612,0,0.3,26594,0.0927653,0.1454087,0.2687824,0.2737083,0,0.003384222,9693
47019,47,54.63282,0,84.2318,134.7709,96.20384,153.4061,0,0,0,5527,80.6,0.5230343,20.3,474,2887,2494,0,75.5,6282,0.0818211,0.1735116,0.2903534,0.2121936,0,0.633397007,11384
47020,47,49.81379,9.312721,9.312721,27.93816,179.659,141.4337,0,0,18.55632,13459,74,0.4922601,22.6,1110,6460,6926,0,39.9,11688,0.0899213,0.139117,0.2411875,0.2824264,0,0.366101985,9008
47022,47,39.88524,0,13.39764,13.39764,124.5162,85.51112,0,0,0,7680,78.2,0.4413095,28.8,550,3757,4428,0,17.2,12101,0.081233,0.1652756,0.2822907,0.242294,0,0.087926618,15657
47023,47,43.87023,0,0,0,130.8397,126.9915,0,0,0,3483,0,0.4252336,27.7,209,1498,1922,0,0.1,4372,0.0855444,0.1601098,0.2783623,0.2440531,0,0,11186
47024,47,42.44987,0,30.5826,45.8739,114.9571,116.3676,10.35197,0,0,15008,79.9,0.4887493,29.2,1051,6844,8342,0,27.2,27791,0.0907488,0.1742291,0.262675,0.2049225,0,0.172321975,14122
47025,47,63.7226,0,14.76669,14.76669,149.6238,151.7613,22.19263,0,0,6431,78.5,0.5469943,20.4,540,3011,3218,0,54.2,7825,0.0752716,0.1516933,0.2534185,0.2499681,0,0.385559105,10295
47026,47,55.95617,0,5.330775,21.3231,140.9112,125.2544,0,0,0,19803,68.8,0.503402,13.9,2016,11023,8913,0,0.7,17620,0.0952327,0.1520999,0.2666288,0.2162883,0,0.002894438,8067
47027,47,46.68024,2.532094,27.85304,53.17398,117.3181,112.127,8.291874,0,4.43341,22181,65.4,0.4029185,17.8,1451,9868,12650,0,61.7,20960,0.0939886,0.1708969,0.2765744,0.220563,0.167986641,0.356870229,12212
47028,47,46.89441,0,13.8485,41.54549,159.1577,89.19827,0,0,0,6788,69.8,0.4667519,31.1,481,3128,3614,0,47.3,8689,0.0799862,0.146392,0.253539,0.2833468,0,0.376568075,11529
47030,47,38.75288,0,23.78687,30.58312,134.7892,103.9,0,0,0,24067,76.7,0.4713447,30.6,1616,11586,12558,14.6,25.9,48741,0.0853081,0.1804641,0.2924232,0.1726062,0,0.111015367,19195
47031,47,42.03131,11.79663,0,11.79663,122.2383,111.835,0,12.2459,0,10700,80.9,0.5178496,17,890,4762,5849,0,5.1,12005,0.0830487,0.1407747,0.2802166,0.2653894,0,0.024489796,10532
47032,47,51.58338,25.53626,51.07252,76.60879,115.8264,125.4786,0,20.37905,34.43526,7047,81.5,0.513676,26.6,503,3327,3872,0,37.7,12429,0.0868131,0.1709711,0.2622094,0.2291415,0,0.229221981,12977
47033,47,40.65594,3.632665,3.632665,29.06132,102.3049,110.6374,6.109482,4.304778,0,26446,77.4,0.4967707,19.3,2095,13006,13228,0,14.4,39549,0.1130243,0.1553769,0.2735341,0.2296139,0,0.107992617,11936
47034,47,32.69775,0,13.42462,29.53417,108.9867,96.71668,0,0,0,21750,73.8,0.4463356,24,1503,10752,11609,0,2,45723,0.0897798,0.1822278,0.2815869,0.1792315,0,0.01736544,13671
47035,47,38.38632,0,20.02537,33.37561,159.3885,100.2605,0,0,0,17507,85.7,0.5328044,32.3,1512,8444,9198,14.6,2.6,16366,0.0969082,0.1410241,0.2686667,0.2745937,0,0.016192106,11462
47036,47,42.31647,6.486767,6.486767,19.4603,112.6902,107.9947,0,7.612088,0,12264,76.7,0.4682585,29.1,834,5277,6739,0,28.1,30131,0.0727158,0.1810096,0.2800438,0.1925924,0.295343666,0.110085958,13122
47037,47,49.92769,0,10.88495,21.76989,103.206,117.7607,0,0,0,9245,73.7,0.4435921,21.5,651,4432,4979,0,48.1,14163,0.0828214,0.1888018,0.3123632,0.2056768,0,0.298383111,18312
47038,47,47.02851,6.454528,25.81811,38.72717,132.1208,107.1646,19.32367,0,140.647,17091,70,0.4070309,17.5,1289,8164,9677,0,3.9,16278,0.0837326,0.1471311,0.2655732,0.2794569,0,0.032067822,8966
47039,47,57.66074,0,32.40441,32.40441,117.2566,123.8938,34.01361,0,0,4386,72.9,0.4215728,17.8,367,2327,2380,0,12.4,10297,0.0811887,0.1950082,0.2759056,0.1749053,0,0.064679033,12268
47040,47,56.42788,7.150007,35.75003,71.50007,113.3068,122.6624,3.987241,19.09855,0,16480,73.5,0.5282859,20.2,1379,8255,7731,34.3,54.8,14159,0.0501448,0.086588,0.1594745,0.1523413,0,0.521576383,9869.000636
47041,47,53.22244,6.811989,34.05994,47.68392,140.5297,128.7433,0,0,14.20455,34139,78.8,0.5135586,21.6,2918,16779,16561,0,44,29033,0.0837323,0.1429408,0.2614955,0.2662143,0,0.393999931,9568
47042,47,28.04757,4.867127,9.734255,24.33564,89.60373,88.64368,11.50616,5.635231,0,27301,75.4,0.5111606,34.5,2239,13485,14379,10.1,25.3,63306,0.0958361,0.1632863,0.2949325,0.1955107,0.36558936,0.098521467,16463
47044,47,31.51145,6.720091,26.88037,50.40068,91.20871,107.4288,0,4.775891,11.40316,41018,78.7,0.4448837,19.9,2956,21500,19617,16.7,22.6,56942,0.0972744,0.1640617,0.2770012,0.2277229,0,0.231691897,11491
47045,47,57.94304,65.06181,0,130.1236,175.5506,154.2717,0,65.06181,,3160,0,0.4325546,27,207,1327,1917,0,0.6,2635,0.0550285,0.143833,0.2732448,0.3111954,0,0,10828
47046,47,44.78992,10.85835,21.71671,38.00423,110.0865,100.2843,8.059317,0,22.46686,17492,80.8,0.4851336,25.4,1346,8610,8419,0,52.6,25053,0.0829042,0.178781,0.2756556,0.2000958,0,0.316568874,12274
47047,47,32.09426,0,24.80405,24.80405,99.97772,86.12538,0,0,0,11563,79.8,0.45814,39.3,741,5387,6303,0,35.4,34859,0.0906509,0.178261,0.274678,0.2132591,0.474540291,0.184658194,18139
47048,47,45.56483,0,20.83333,20.83333,155.0072,111.8085,25.13826,0,0,6373,91.6,0.5706542,24,516,2767,3134,0,52.1,6289,0.0795039,0.1612339,0.2550485,0.2491652,0,0.417872476,11278
47049,47,28.06872,10.75731,32.27195,53.78658,101.5711,117.9535,0,14.56028,0,7373,83.8,0.479405,36.3,517,3496,3845,0,26.9,13527,0.0949952,0.194426,0.2636209,0.1679604,0,0.200266134,15365
47050,47,41.2984,13.0719,26.14379,91.50327,132.6816,111.7318,0,22.14349,0,7671,83.4,0.5425411,28,625,3526,4020,0,44.3,10913,0.0756895,0.168423,0.2776505,0.2086502,0,0.303124714,13294
47051,47,45.52505,0,0,15.36098,155.0664,107.037,33.56831,0,0,9558,83.5,0.4992549,30.5,593,4026,5234,0,39.6,10896,0.0631424,0.1118759,0.2254038,0.3985866,0,0.303597651,17698
47052,47,67.34709,0,22.77386,36.43817,139.7594,115.1322,0,0,0,26562,77.7,0.5582404,15.4,2519,12457,13165,0,0.6,24496,0.0864631,0.1465545,0.2556744,0.2502449,0,0.002245265,7837
47053,47,33.3401,0,7.188168,12.57929,73.30493,68.59457,6.437492,0,0,25035,76.6,0.4758829,34.4,1838,11610,13161,11.7,17.7,86129,0.0912352,0.2111716,0.3046477,0.1230015,0.463363095,0.073064821,20757
47054,47,50.45458,0,13.52082,13.52082,146.2312,156.8662,0,0,0,12910,71.2,0.479427,22.6,989,6003,6837,0,39.7,20325,0.0830504,0.1642312,0.2672571,0.2318819,0,0.257466175,12390
47055,47,49.27832,0,19.38172,19.38172,145.5107,140.4494,11.84553,0,0,12775,76.9,0.5049539,25.8,1047,5854,6664,0,42.2,11419,0.0697084,0.1371399,0.2545757,0.2796217,0,0.377703827,9158
47056,47,51.9589,0,24.78315,37.17472,109.534,123.0381,0,0,0,7838,71.8,0.4721563,26.3,643,3789,4393,0,22.4,11949,0.0843585,0.1577538,0.2571763,0.2524897,0,0.142020253,11145
47057,47,40.55208,0,18.67762,37.35525,145.9266,107.3483,0,0,0,7147,91.2,0.540561,29.5,444,2638,4609,0,24.6,8348,0.0621706,0.1236224,0.2640153,0.3495448,0,0.140752276,13671
47058,47,55.21376,0,4.120313,8.240626,136.1536,120.3455,0,0,0,31867,81.4,0.5258923,26.9,2654,15661,15745,18.4,46.8,29241,0.0823843,0.146746,0.2505386,0.2852844,0,0.383571013,10508
47059,47,54.58148,0,22.02643,22.02643,183.4416,116.0549,0,0,0,6357,88.9,0.5304481,28.4,478,2611,3735,0,41.3,8653,0.0651797,0.1371779,0.2430371,0.3532879,0,0.247081937,14834
47060,47,33.08435,2.19843,13.19058,21.9843,100.0945,83.80691,5.651633,2.306326,0,33158,82.9,0.5853333,33.8,2163,18000,16025,32.6,4.3,73913,0.3082949,0.1647613,0.2080013,0.1405436,0,0.037706493,10979
47061,47,48.55841,,,,,,4.142845,,,31761,,,,,,,8.4,63,52141,0.0853647,0.168006,0.2549241,0.2211695,0.749429432,0.444582958,11831
47062,47,49.04665,0,10.3146,41.25838,146.2256,124.2917,0,0,0,13269,75.1,0.4977831,18.4,950,5864,6905,0,27.9,12778,0.0721553,0.1476757,0.2689779,0.2672562,0,0.188292378,11419
47063,47,43.9313,0,28.6533,42.97994,109.2406,87.78261,154.6073,0,0,4439,75.1,0.4457222,27.2,315,2174,2348,0,51.4,10445,0.0830062,0.1730972,0.3179512,0.1762566,0,0.204978459,14993
47064,47,25.85622,8.533879,59.73716,76.80492,180.1101,163.7365,18.32509,0,14.50537,52351,81.6,0.4956016,28.6,1115,7389,9484,0,54.1,13061,0.0722762,0.1398821,0.2182069,0.3166679,0,0.463211086,10176
47065,47,59.13069,0,0,0,144.9316,116.7896,0,0,0,17396,83.1,0.5341474,27.1,758,4422,5710,0,42.6,10524,0.059103,0.1240023,0.2245344,0.3936716,0,0.292854428,13712
47066,47,50.07981,8.76501,17.53002,43.82505,151.8372,147.7882,0,0,18.3925,10024,84.9,0.5192874,28.3,1157,6792,8439,24.2,42.7,14993,0.0869739,0.1376642,0.2196358,0.3294204,0,0.414326686,10036
47067,47,44.40244,0,41.08182,47.92879,123.7225,145.5046,12.80082,0,0,15674,79.2,0.4852865,28.5,940,5811,7155,22.9,22.3,21421,0.0805285,0.1504598,0.26404,0.2616124,0,0.143410672,13545
47068,47,41.08028,0,25.89164,32.36456,130.3484,120.9256,0,0,0,12980,79,0.4672188,24.3,1149,7245,8679,19.4,3.1,21690,0.090272,0.1562932,0.2624251,0.2560627,0,0.020239742,11304
47069,47,40.2383,0,13.4662,26.9324,116.9175,105.6588,0,0,0,15470,72.9,0.4551291,17.8,1266,7633,7871,0,9,17473,0.0897957,0.1449093,0.2712757,0.2715046,0,0.071424484,10411
47070,47,44.28129,4.094222,13.64741,21.83585,118.8284,97.41789,2.440929,6.561823,0,14863,76.3,0.492738,19.4,4853,29744,28642,0,34.2,55655,0.0847902,0.1611176,0.2736681,0.2354326,0.020483335,0.268205911,11196
47071,47,46.71014,0,31.25,31.25,91.55234,94.16811,25.96054,0,0,58418,91.8,0.5312592,23.6,701,3375,3608,0,39.6,15328,0.0901618,0.2037448,0.310869,0.1642745,0,0.214770355,15683
47072,47,44.02516,8.611781,0,8.611781,162.7846,120.1766,0,0,15.88562,6767,49.9,0.3974249,31.2,965,6990,7145,30.4,39.9,17320,0.2491339,0.1224596,0.1962471,0.226963,0,0.359237875,9031
47073,47,46.5012,0,11.82837,20.69965,67.22888,89.96806,0,0,0,14629,72.7,0.3170119,47.7,1166,12744,8332,0,23.3,27394,0.1374754,0.1944951,0.2756078,0.1283858,0.367343214,0.291049135,12714
47074,47,28.59533,1.688552,10.69416,25.32828,45.99881,57.82038,0,0.6235114,13.97038,20073,76.3,0.3546627,46.5,2384,29318,21639,23.6,7.9,250377,0.0936028,0.1842781,0.253969,0.0670828,0.76860095,0.113173335,17795.03216
47075,47,20.13302,3.152883,15.76442,31.52883,108.5177,97.84388,11.61845,3.358184,0,49863,82.4,0.5131233,27.8,2171,13297,14537,38.4,6.6,34496,0.1034323,0.1478722,0.275974,0.2507247,0,0.058180659,11074
47076,47,26.41939,22.16312,22.16312,66.48936,129.5041,137.122,60.82725,0,158.7302,75856,66.7,0.4440078,19.6,437,2545,2898,0,17.6,6622,0.0795832,0.1550891,0.3119903,0.2290849,0,0.074750831,17260
47077,47,35.76333,22.10922,66.32766,110.5461,176.9679,133.2722,0,34.00204,0,27143,81.3,0.4680923,24.8,455,2946,3550,0,34.7,7273,0.0793345,0.1476695,0.2424034,0.2987763,0,0.298363811,11036
47078,47,52.98991,3.262696,11.41944,33.44263,119.331,99.42611,3.859812,2.780533,7.085164,5586,86.3,0.4943973,38.5,3788,29450,34532,44.8,5.9,103088,0.0679323,0.1123021,0.2341786,0.1812917,0.794525066,0.030537017,16129.24119
47079,47,46.89524,0,29.26116,53.64545,127.109,101.4592,3.565825,0,0,6441,76.3,0.5511456,30.6,1567,12396,12125,31.4,8.2,25309,0.115374,0.0213363,0.0414872,0.0642854,0,0.051088546,10954.29661
47080,47,20.34223,0,19.9904,27.98657,100.985,88.07719,3.844675,0,0,62208,79.2,0.5007929,31.6,2718,20180,21204,0,1.7,57482,0.1012491,0.16259,0.2655788,0.2255837,0,0.014769841,12647
47081,47,35.91323,0,11.40468,22.80935,112.8209,105.8699,5.518764,0,0,24108,61.9,0.4406172,19.6,2349,13674,12821,0,1.9,28667,0.0939756,0.1644748,0.2752991,0.2174975,0,0.00641853,8753
47082,47,31.60298,4.885914,9.771828,14.65774,145.6821,102.6939,6.279829,4.922471,0,41171,76.4,0.5022386,18.7,2188,12731,13514,0,1.2,23204,0.0936907,0.1411826,0.2689622,0.2752543,0.179494915,0.005042234,9100
47083,47,50.18866,0,23.96817,33.55544,132.4409,104.0997,24.13127,0,0,26737,81.5,0.5026943,28.6,1588,9650,12637,0,1.6,31636,0.08857,0.1522,0.2648565,0.2721267,0,0.012454166,12686
47084,47,51.50638,0,7.336757,18.34189,141.3949,79.25322,0,0,0,25710,80,0.4667632,23.9,2361,15194,16891,34.8,1.6,32370,0.1000927,0.1488724,0.2615694,0.2604263,0,0.019277108,9613
47085,47,33.29964,11.00776,11.00776,44.03104,105.4083,111.9061,10.06137,12.5802,9.817396,21902,74.8,0.4969356,25.6,2196,13706,13303,0,59,17550,0.1109971,0.1762963,0.2484331,0.2318518,0,0.448774929,10948
47086,47,36.49669,0,21.88842,38.30474,79.89497,96.73769,0,0,0,31742,74.8,0.4747121,26.6,948,6861,7111,0,22.8,57403,0.0867202,0.1857917,0.2850199,0.137188,0.423200878,0.107886347,15192
47087,47,54.50296,8.278146,11.03753,35.87196,63.05346,82.52585,0,8.991189,0,28000,85,0.4262999,32.1,1052,8616,8406,0,1.6,61236,0.1136423,0.1804167,0.2916748,0.1202561,0.214481677,0.069077014,15917
47088,47,33.63681,0,19.61554,19.61554,161.1171,145.0054,0,0,0,14169,68.4,0.5011749,21.8,490,2979,3047,0,64.7,6145,0.0825061,0.1668023,0.2514239,0.2387307,0,0.555085435,11495
47089,47,24.93645,0,10.0311,20.06219,154.5936,119.2579,0,0,0,16673,72.2,0.5002378,23.5,1062,6307,5828,0,66.3,10248,0.0963115,0.1528103,0.2479508,0.2563427,0,0.582650273,9856
47090,47,54.39098,0,2.211313,19.90182,143.1681,104.9246,3.151194,0,0,6684,80.7,0.5205438,22.2,3862,22805,22305,27.2,4.5,45960,0.0926458,0.1478024,0.2726501,0.2343777,0,0.025957354,9995
47091,47,63.35908,0,5.873025,11.74605,114.6486,91.86583,0,0,0,12658,78.5,0.4824201,29.6,1084,6826,8142,54.2,7.2,26142,0.0960906,0.175503,0.2624512,0.2216739,0,0.045558871,13580
47092,47,45.83324,4.364144,21.82072,54.5518,142.503,85.16451,4.197095,4.492867,0,45223,72.3,0.4833412,25.9,2914,19119,19616,13.6,2.5,45887,0.0984593,0.148517,0.2823893,0.2464532,0.004685423,0.013032013,11057
47093,47,26.43507,0,0,9.12492,148.5336,114.9238,24.18965,0,0,14807,74,0.4807841,23.6,814,5152,5750,0,46.8,15480,0.077907,0.1434755,0.2427649,0.3041344,0,0.331072351,12268
47094,47,43.95544,2.416334,21.74701,38.66135,166.2955,120.022,0,2.473778,0,38942,77.9,0.5239105,15.9,3900,22166,21309,16.8,2.8,39573,0.1014075,0.1481313,0.2598994,0.2219695,0,0.017158163,9392
